state	date	dem_xibar	dem_low	dem_high	gop_xibar	gop_low	gop_high	diff_xibar	diff_low	diff_high	undecided_xibar	dem_win_prob	dem_win_prob_with_undecided
AZ	2016-04-04	0.410880662871399	0.388544831033191	0.441085703936818	0.453726912705284	0.427225233673889	0.475665936464799	-0.0227300266353294	-0.0711854670737321	0.0365644675309305	0.135392424423318	0.2009	0.3009
AZ	2016-04-05	0.411095030663513	0.388703089176373	0.441032786751338	0.453900750800577	0.42747767692881	0.475766183376466	-0.0227952509562458	-0.0711900527427159	0.0365690845667219	0.13500421853591	0.20235	0.30235
AZ	2016-04-06	0.411225160763472	0.388990006585039	0.440918579339764	0.453994193723369	0.427859029210718	0.475973066804673	-0.022690665430021	-0.0708089001304775	0.0372001445390506	0.134780645513159	0.2021	0.3021
AZ	2016-04-07	0.411267993219898	0.388768924226261	0.441203540697492	0.454037015447546	0.427979725611349	0.475793139088242	-0.0229031902485296	-0.0709344679956979	0.0370456933410135	0.134694991332557	0.2023	0.3023
AZ	2016-04-08	0.411215521797141	0.388741345967333	0.441053343879176	0.454017606403695	0.428171871499456	0.475853177193843	-0.0228257149722207	-0.0707245882559264	0.0362358531970882	0.134766871799164	0.1981	0.2981
AZ	2016-04-09	0.411062978327517	0.388729301975698	0.441072733435966	0.453918655179973	0.428211478451386	0.475596709228755	-0.0228897222362837	-0.0712344727304307	0.0358436925130247	0.13501836649251	0.2011	0.3011
AZ	2016-04-10	0.410830066261747	0.38857925880495	0.440685748986549	0.453751710798957	0.428040060804576	0.475481693535288	-0.0229306906464768	-0.0716980405165853	0.0359409757246883	0.135418222939295	0.19835	0.29835
AZ	2016-04-11	0.410531306610805	0.388326209502319	0.440234700980773	0.453534044315784	0.428120520359234	0.474996167821159	-0.0230426756591508	-0.0714096401608176	0.0355477868742923	0.13593464907341	0.195	0.295
AZ	2016-04-12	0.410128465744535	0.388084678136146	0.439851147467819	0.453251837945692	0.427698655784163	0.474750900269275	-0.023015181444691	-0.0709464318466985	0.0354795288581137	0.136619696309773	0.19725	0.29725
AZ	2016-04-13	0.409716340557821	0.387621950316973	0.439485846134609	0.452973459593322	0.427461613053337	0.474588118763484	-0.0232410586533532	-0.0706634297166512	0.0352332968708669	0.137310199848857	0.19075	0.29075
AZ	2016-04-14	0.409299158904147	0.387284304603689	0.439251896284337	0.452671198049075	0.427057220165006	0.474151515776886	-0.0233248340786543	-0.0714523950740053	0.0352405548777416	0.138029643046778	0.1905	0.2905
AZ	2016-04-15	0.408870873653525	0.387066326320333	0.438821135054437	0.452377779861254	0.426701213069137	0.473828747279668	-0.0236059612798886	-0.0717001569361837	0.0360877930394283	0.138751346485221	0.1915	0.2915
AZ	2016-04-16	0.408482673800235	0.386854082405755	0.438504712648	0.452094822635273	0.426428743625892	0.473402536178055	-0.0235973648443809	-0.0709204232108161	0.0357458147872331	0.139422503564493	0.1923	0.2923
AZ	2016-04-17	0.408086057938882	0.38644721711865	0.438026385150254	0.451803026400158	0.426280761753649	0.473205548431921	-0.0236853145704798	-0.0703181868474111	0.0351904509892448	0.14011091566096	0.1881	0.2881
AZ	2016-04-18	0.407673262870765	0.386093227062368	0.437664674947003	0.451501033812556	0.425990338119978	0.472791543781025	-0.0238404724732121	-0.071451749332564	0.0359418260848149	0.140825703316679	0.1846	0.2846
AZ	2016-04-19	0.407269654741565	0.385726451108749	0.437369524766009	0.451203102715506	0.425875316491279	0.472563813605456	-0.0241012301800465	-0.0716899848917024	0.0346145757975253	0.141527242542929	0.18575	0.28575
AZ	2016-04-20	0.406882803066376	0.38543113095936	0.436925135493045	0.450920806205928	0.42563682320134	0.472138455483671	-0.0241630037932458	-0.0710389532849964	0.0352546319427998	0.142196390727696	0.1824	0.2824
AZ	2016-04-21	0.406486527727152	0.385123078365647	0.436487267191186	0.45062064830447	0.425178297250712	0.471695025053782	-0.0242181696994717	-0.071588407197036	0.035216986592695	0.142892823968378	0.17975	0.27975
AZ	2016-04-22	0.406102559134329	0.384940000323586	0.436364366683981	0.450293995763042	0.42493846315282	0.471385863028362	-0.0242280605086464	-0.071856285811168	0.0344093391339997	0.143603445102628	0.17935	0.27935
AZ	2016-04-23	0.405698101751675	0.384679168880348	0.436042771125632	0.449990702497676	0.42482145686388	0.470965361269236	-0.0243657014261181	-0.0706724518670576	0.0342047271129625	0.14431119575065	0.17805	0.27805
AZ	2016-04-24	0.405294000734191	0.384355012536037	0.435619878869146	0.449695466265935	0.424624325037153	0.470553006380501	-0.0242882789901547	-0.0714088043173127	0.0353771182300425	0.145010532999874	0.1781	0.2781
AZ	2016-04-25	0.404895624173207	0.38436391873412	0.435111484601274	0.449409745770301	0.424352522240008	0.470352074193935	-0.024506362118835	-0.0711772808387409	0.034091594552367	0.145694630056492	0.17935	0.27935
AZ	2016-04-26	0.404504650224609	0.383900030020115	0.43488837258002	0.449102749908826	0.423975959794697	0.470012043983285	-0.0247430207209815	-0.0711817120852688	0.0344720056314302	0.146392599866565	0.17295	0.27295
AZ	2016-04-27	0.40409859319012	0.38376688072332	0.434396669730487	0.448790159229287	0.423563509435383	0.469682939683702	-0.0247898227071514	-0.0709792841039011	0.0345255980106044	0.147111247580593	0.17235	0.27235
AZ	2016-04-28	0.403695683079357	0.383456176173429	0.433999208938284	0.448486692266995	0.423408851466485	0.469261434827743	-0.0248213992735489	-0.0703347194273011	0.0341045543995621	0.147817624653648	0.1706	0.2706
AZ	2016-04-29	0.403314853124643	0.383348040319135	0.433740251584915	0.448167183214642	0.423218494914333	0.468984964051514	-0.0248368451808209	-0.0704397433092021	0.0336118294681449	0.148517963660715	0.1719	0.2719
AZ	2016-04-30	0.40292410956712	0.382973639917838	0.433497899220434	0.447865149270842	0.423135958233872	0.468660293188834	-0.0248429867449043	-0.0714092158531403	0.0339172848863884	0.149210741162038	0.17145	0.27145
AZ	2016-05-01	0.402532385043523	0.382674116563859	0.433089310814074	0.447559845309958	0.422959478031365	0.468353973446878	-0.0250791638914937	-0.0714018306828047	0.0344174391776232	0.149907769646519	0.1661	0.2661
AZ	2016-05-02	0.40214626524028	0.382337479936153	0.432657794931389	0.447257538243731	0.422660040968431	0.468065780319344	-0.0250955373770702	-0.0708322386237895	0.0331694189516162	0.150596196515989	0.16635	0.26635
AZ	2016-05-03	0.401761582626434	0.38197893726766	0.43238425946556	0.44694772689807	0.422266771463961	0.467644045192447	-0.0250237277119213	-0.0703430621716118	0.0333369010135983	0.151290690475496	0.16475	0.26475
AZ	2016-05-04	0.40138341227862	0.381708427925053	0.43190019467626	0.446680368021117	0.422214091789108	0.467293459558126	-0.0253166789357865	-0.0714601984701955	0.0331069698100791	0.151936219700263	0.16385	0.26385
AZ	2016-05-05	0.401001620305648	0.38133168603291	0.431528038408895	0.446383237567475	0.422085649162549	0.466747636196163	-0.0254614064856263	-0.0705566749078192	0.0335263996331537	0.152615142126877	0.16095	0.26095
AZ	2016-05-06	0.400593367822974	0.380973510329463	0.431061189580365	0.446063274012571	0.42183944952594	0.46645005878456	-0.0255160272466403	-0.0710486478866982	0.0330752136419479	0.153343358164455	0.1586	0.2586
AZ	2016-05-07	0.40020627799074	0.38086693089625	0.43054332896728	0.445781687046746	0.421597867811373	0.46587886358692	-0.025442827015624	-0.0702697438630374	0.0322944516408573	0.154012034962514	0.16205	0.26205
AZ	2016-05-08	0.399820592353006	0.380603257514611	0.430194565299636	0.445504103584815	0.421396830633217	0.46556404215213	-0.0257062978399801	-0.0710017689694926	0.033356467642172	0.154675304062179	0.15375	0.25375
AZ	2016-05-09	0.399420576139036	0.38043200387734	0.429925322913023	0.445228716645717	0.421108848062495	0.465275681858064	-0.0260392042491626	-0.0710114705799765	0.0316440548159427	0.155350707215247	0.1572	0.2572
AZ	2016-05-10	0.399032270053242	0.38014493087031	0.429545700576297	0.444942583969875	0.420844515788809	0.464666279940022	-0.0259542323972985	-0.0710775109239087	0.0314967488345942	0.156025145976883	0.15395	0.25395
AZ	2016-05-11	0.398662593185832	0.379799793984989	0.429144903038823	0.444646219770507	0.420813276446301	0.464224872780608	-0.025972392815813	-0.0710427503099091	0.0320366181214788	0.156691187043661	0.1559	0.2559
AZ	2016-05-12	0.398259703980607	0.379492656456485	0.428872282710336	0.444374646947606	0.420500281621637	0.463848401521787	-0.0261458607092096	-0.0715145610722027	0.0316326342137713	0.157365649071787	0.15325	0.25325
AZ	2016-05-13	0.39786313430572	0.379354639931558	0.42842539645298	0.44408699708563	0.420321830317425	0.463580413471879	-0.0262445709127759	-0.0713818164204616	0.0312610223343487	0.15804986860865	0.1505	0.2505
AZ	2016-05-14	0.397588521232897	0.379187858790508	0.428097675726363	0.443903733009933	0.420406007948361	0.46310581977389	-0.0262320346412093	-0.0707763950365843	0.0310720782325252	0.15850774575717	0.1487	0.2487
AZ	2016-05-15	0.397414585305977	0.379137885476625	0.427808140980446	0.443813449683495	0.420423874657765	0.462948605234696	-0.0264042603140629	-0.0709574725722861	0.0301282726421238	0.158771965010527	0.1477	0.2477
AZ	2016-05-16	0.39736192038195	0.379125804683895	0.427885547432671	0.443839305130738	0.420405437134393	0.463036895498966	-0.0263578459199838	-0.0704178438377177	0.0303547944459357	0.158798774487313	0.14625	0.24625
AZ	2016-05-17	0.397302432764138	0.378956939548957	0.427894944040948	0.443845561502709	0.420563169403872	0.462879430844607	-0.0267366639556169	-0.0705534165497896	0.0308144887519593	0.158852005733153	0.1445	0.2445
AZ	2016-05-18	0.397233128424965	0.378948759968662	0.427727972101032	0.443838444808524	0.420481890441495	0.462767820020165	-0.0266335041127286	-0.0707743127405764	0.0303633844129814	0.158928426766511	0.1446	0.2446
AZ	2016-05-19	0.397160126676019	0.37885967125141	0.427594287847853	0.44385532518253	0.42063992362419	0.462691923928015	-0.0267962937407583	-0.0705670198222808	0.0309215687388766	0.158984548141451	0.142	0.242
AZ	2016-05-20	0.397082524984159	0.378885056336538	0.427354334769386	0.44386191970545	0.42049619861808	0.462765469125869	-0.0266360050296082	-0.0699987270924365	0.0301481983910613	0.159055555310391	0.1425	0.2425
AZ	2016-05-21	0.397022817995769	0.378799906784085	0.427248328910574	0.443906050225768	0.420525776114435	0.462810605921778	-0.0267293901231517	-0.0703278905725654	0.031307932987246	0.159071131778463	0.1446	0.2446
AZ	2016-05-22	0.39695772359871	0.378951919648399	0.427179627895091	0.443924117358174	0.4205242177413	0.462672394615724	-0.0270513813661416	-0.0712095613252299	0.0302558284183631	0.159118159043116	0.1372	0.2372
AZ	2016-05-23	0.396886367254298	0.378921725481877	0.427180496774175	0.443955556727328	0.420622301473818	0.462559931835092	-0.0271881636193544	-0.0704662298388935	0.0291240682019804	0.159158076018374	0.1369	0.2369
AZ	2016-05-24	0.396818867518326	0.378846004267675	0.427137708478978	0.443983134815945	0.42079538453398	0.462473257026288	-0.0271343133363079	-0.0704025436686788	0.0302325154578099	0.15919799766573	0.13655	0.23655
AZ	2016-05-25	0.396734028132819	0.379003174349836	0.42701922802538	0.444021564554053	0.420845880340275	0.462313803045376	-0.027251010309037	-0.0713168978827758	0.0305855465537736	0.159244407313128	0.13635	0.23635
AZ	2016-05-26	0.396655605343516	0.378855073072071	0.426935125924565	0.444069412162327	0.420951553451744	0.462259856572081	-0.0274101157732377	-0.0700948928161834	0.0292044150000674	0.159274982494158	0.13305	0.23305
AZ	2016-05-27	0.396591343749943	0.378813218802623	0.426733257760274	0.444121415369223	0.421030769176075	0.462269393053347	-0.0275120507761784	-0.0701841345542194	0.0290625832772712	0.159287240880834	0.13215	0.23215
AZ	2016-05-28	0.396519488622286	0.378687161931914	0.426652465647104	0.444163405913531	0.421192320749197	0.462037930513333	-0.0277738583006109	-0.0708408542874311	0.0286026397361321	0.159317105464183	0.13065	0.23065
AZ	2016-05-29	0.396436228800808	0.378759664943055	0.426512859275307	0.444209489039574	0.421520048241187	0.461964145653002	-0.0278230673837767	-0.0701551629085455	0.0290343851104683	0.159354282159618	0.1278	0.2278
AZ	2016-05-30	0.396365063027428	0.378807081763879	0.426505369859822	0.444259080685842	0.421383278887379	0.461841137500516	-0.028017749001089	-0.0708298846366918	0.0289757464774911	0.15937585628673	0.12925	0.22925
AZ	2016-05-31	0.396278393809039	0.378764405567518	0.426301724986408	0.444310260361082	0.421527063404869	0.461742417395509	-0.0278069773833978	-0.0706812669984278	0.0280207134249188	0.159411345829879	0.12905	0.22905
AZ	2016-06-01	0.39619478027161	0.378881141608735	0.426284830920642	0.444340974958019	0.421566305755676	0.461649440737662	-0.0282939519908947	-0.0708626147710757	0.0281241702672237	0.159464244770371	0.1222	0.2222
AZ	2016-06-02	0.396106924894734	0.379024221271561	0.426436533174212	0.444392149312746	0.42173809890413	0.461436223369488	-0.0281037674161905	-0.0699893031598622	0.027822080669491	0.159500925792521	0.1222	0.2222
AZ	2016-06-03	0.396023548081296	0.379097706506957	0.426357038460694	0.44443098639235	0.421797741186629	0.461405247434141	-0.0283012673915913	-0.0707257506006792	0.0278407954969001	0.159545465526354	0.12425	0.22425
AZ	2016-06-04	0.395931251810319	0.379124966815007	0.426204420624278	0.444486337697572	0.422062029281461	0.4612686853757	-0.0284904002851833	-0.0707211659169264	0.0281547259271017	0.159582410492109	0.11855	0.21855
AZ	2016-06-05	0.39583307739871	0.379215057604185	0.426136252425018	0.444537601173419	0.422259451517892	0.461116953799307	-0.0287412070581001	-0.0710764690189581	0.0279941062651431	0.159629321427872	0.11615	0.21615
AZ	2016-06-06	0.39574152744884	0.379267287967162	0.425831902312907	0.444574500303144	0.422260018845704	0.460883604437614	-0.0288096473345785	-0.0708200550260436	0.0277800279112011	0.159683972248016	0.11955	0.21955
AZ	2016-06-07	0.395704497980646	0.379335708440477	0.425680365411785	0.444653825682122	0.422430915594177	0.460913951025769	-0.0288718240273956	-0.0705580051605335	0.0273213100102884	0.159641676337232	0.11395	0.21395
AZ	2016-06-08	0.395704753526359	0.379563893078323	0.42546837616848	0.444759174725143	0.422454143282294	0.460638518915047	-0.0290850021928404	-0.0706962265949849	0.0266254457726282	0.159536071748498	0.11435	0.21435
AZ	2016-06-09	0.395707625282293	0.379699060560506	0.425607434972756	0.444905379188073	0.422655141920667	0.461026390352594	-0.029126032538637	-0.0705424692082614	0.0267149222758631	0.159386995529634	0.11305	0.21305
AZ	2016-06-10	0.395728448191291	0.379721792775642	0.425815898848825	0.445133878868378	0.422851179451554	0.460962636101572	-0.0295831382495833	-0.070926895347707	0.0264799768257474	0.159137672940332	0.11145	0.21145
AZ	2016-06-11	0.395792425808435	0.379798458862927	0.425798267768322	0.445393644696157	0.423123232435408	0.461076847236763	-0.0295731412007671	-0.0705231011424731	0.0258853201386333	0.158813929495408	0.109	0.209
AZ	2016-06-12	0.395867365967849	0.379830597247083	0.425958890073872	0.445652256563667	0.423442836306715	0.461321627926199	-0.0298557739133638	-0.0711534055829831	0.0256568112314269	0.158480377468484	0.1098	0.2098
AZ	2016-06-13	0.395946567573955	0.379857594330929	0.425941411499141	0.445916404165528	0.423622143114394	0.461590537925774	-0.03017969636528	-0.0714743766402611	0.0262956901031151	0.158137028260517	0.1055	0.2055
AZ	2016-06-14	0.396063252157578	0.379914024286247	0.426062592182609	0.446167180865596	0.424007062052311	0.461750508434374	-0.0300850297034436	-0.0714160385231632	0.0260493014527316	0.157769566976826	0.1088	0.2088
AZ	2016-06-15	0.396209673549267	0.380116665393745	0.4262738430975	0.44644404273071	0.42430764672524	0.46215986009946	-0.0301549473471955	-0.0717599302279713	0.0258244235904443	0.157346283720024	0.1072	0.2072
AZ	2016-06-16	0.396381567000247	0.380125288317676	0.426571458020771	0.446717389639352	0.424588762851768	0.46242347909488	-0.0301126818492894	-0.0711576970200876	0.0262076577224297	0.156901043360401	0.106	0.206
AZ	2016-06-17	0.396588674789976	0.380300241429058	0.426599334535976	0.446994070549694	0.424891266329042	0.462777749201253	-0.0303757327528412	-0.0718505341348026	0.0250845932687708	0.156417254660329	0.10515	0.20515
AZ	2016-06-18	0.396783941152695	0.380483093593567	0.426689694278501	0.447270187280214	0.425117257964408	0.463032104011716	-0.0305025340429377	-0.0720083790011341	0.0244590883369532	0.155945871567091	0.1071	0.2071
AZ	2016-06-19	0.397012342740787	0.380606550471165	0.427049893653164	0.447566308936606	0.425192258203783	0.463496131152508	-0.0303800310168283	-0.0711145313127915	0.02542862942867	0.155421348322607	0.10625	0.20625
AZ	2016-06-20	0.397284960594511	0.380900026230639	0.427228262755701	0.447877717065933	0.425449901459155	0.463813366104287	-0.0306699424419341	-0.0715940785981117	0.0247420411940136	0.154837322339556	0.1084	0.2084
AZ	2016-06-21	0.397534262741222	0.381002532844876	0.427573387403319	0.448144131162895	0.425808739569551	0.464089968075254	-0.0305555994802571	-0.0721781557261359	0.0252448708235878	0.154321606095883	0.1047	0.2047
AZ	2016-06-22	0.39779247836085	0.381089463862938	0.427826401321063	0.448421866221624	0.425932950492549	0.464544546652869	-0.0305885548081587	-0.0722437013314512	0.0248284218501836	0.153785655417526	0.1043	0.2043
AZ	2016-06-23	0.398096339597841	0.38121146117515	0.428139194695514	0.448796020322159	0.426401148803207	0.465101141308672	-0.0309002265646534	-0.0720645543275965	0.0248280476224698	0.15310764008	0.1033	0.2033
AZ	2016-06-24	0.398450856090555	0.381320768492042	0.428586124691187	0.449297706720268	0.426698189102073	0.465775187708428	-0.0309142214041326	-0.0728846639005539	0.0246495778842693	0.152251437189177	0.104	0.204
AZ	2016-06-25	0.398828010823639	0.381283121330487	0.428902260393298	0.449810344877638	0.427185038766165	0.466593552005132	-0.0307287827059437	-0.073082490629768	0.024837765901142	0.151361644298723	0.1054	0.2054
AZ	2016-06-26	0.399195812680358	0.381458805231096	0.429134096504982	0.450289815018715	0.427697799039503	0.467190600907622	-0.0310159442853878	-0.0729154318960741	0.0245189247511516	0.150514372300927	0.10525	0.20525
